Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Sentiment,Sentiment_Score,Headlines_Count,News_Article,Next_Day_Return,Moving_Avg,Rolling_Std_Dev,RSI,EMA,ROC,Sentiment_Numeric
18-01-2023,128.7799988,128.7799988,136.6799927,127.0100021,136.5599976,195680300,-0.020609983,Neutral,0.0,5,"AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Tesla (NASDAQ:TSLA) Stock Price Down 3.2% - Here's What Happened - MarketBeat | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire | Is TSLA Stock a Buy or Sell? - ForexLive | Rep. Josh Gottheimer Buys Tesla, Inc. (NASDAQ:TSLA) Stock - MarketBeat",-0.012501946,222.25962814944376,12.181655833458326,53.344498803069605,119.37338798907793,5.018840401559956,0.5
19-01-2023,127.1699982,127.1699982,129.9900055,124.3099976,127.2600021,170291900,-0.012501946,Positive,0.2,5,"Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | TSLA’s Revolutionary Leap! How Tesla is Redefining Stock Market Dynamics - La Noticia Digital | Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | A Short on TSLA Stock - ForexLive | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire",0.049146812,222.25962814944376,12.181655833458326,53.344498803069605,120.41293601720086,5.018840401559956,1.0
20-01-2023,133.4199982,133.4199982,133.5099945,127.3499985,128.6799927,138858100,0.049146812,Positive,0.2,5,"Tesla (NASDAQ:TSLA) Stock Price Down 3.2% - Here's What Happened - MarketBeat | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Rep. Josh Gottheimer Buys Tesla, Inc. (NASDAQ:TSLA) Stock - MarketBeat",0.077424689,222.25962814944376,12.181655833458326,53.344498803069605,122.1472109749074,5.018840401559956,1.0
23-01-2023,143.75,143.75,145.3800049,134.2700043,135.8699951,203119200,0.077424689,Negative,-0.2,5,"Is TSLA a Steal on Robinhood? What Investors Need to Know! - La Noticia Digital | A Short on TSLA Stock - ForexLive | Tesla (NASDAQ:TSLA) Stock Price Down 3.2% - Here's What Happened - MarketBeat | Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com",0.000973909,122.68214199285714,9.835877352436354,82.37964992802445,125.02758284491976,28.72152029271163,0.0
24-01-2023,143.8899994,143.8899994,146.5,141.1000061,143.0,158699100,0.000973909,Negative,-0.4,5,"Tesla (TSLA) Stock Slides on New Probe, Downgrade - Yahoo Finance | Rep. Josh Gottheimer Buys Tesla, Inc. (NASDAQ:TSLA) Stock - MarketBeat | Tesla (NASDAQ:TSLA) Stock Price Down 3.2% - Here's What Happened - MarketBeat | Tesla's Drop Against Modestly Lower Nasdaq Comes As Investors Weigh Elon Musk's $40-50 Billion TikTok Deal, Gary Black Says TSLA Share Swap Unlikely Due To This Upcoming Milestone - Benzinga | A Short on TSLA Stock - ForexLive",0.00375282,125.23857062857142,10.38978050623504,82.42434711929867,127.54257171893047,33.10823440945746,0.0
25-01-2023,144.4299927,144.4299927,146.4100037,138.0700073,141.9100037,192734300,0.00375282,Neutral,0.0,5,"Why TSLA Is Climbing Today - Yahoo Finance | Rep. Josh Gottheimer Buys Tesla, Inc. (NASDAQ:TSLA) Stock - MarketBeat | Is TSLA a Steal on Robinhood? What Investors Need to Know! - La Noticia Digital | TSLA’s Revolutionary Leap! How Tesla is Redefining Stock Market Dynamics - La Noticia Digital | Tesla's Drop Against Modestly Lower Nasdaq Comes As Investors Weigh Elon Musk's $40-50 Billion TikTok Deal, Gary Black Says TSLA Share Swap Unlikely Due To This Upcoming Milestone - Benzinga",0.109672592,127.43785586428572,10.987355864067922,80.67343272198482,129.79422784973974,27.09432722858675,0.5
26-01-2023,160.2700043,160.2700043,161.4199982,154.7599945,159.9700012,234815100,0.109672592,Negative,-0.4,5,"Tesla (TSLA) Stock Slides on New Probe, Downgrade - Yahoo Finance | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com | Tesla, Inc. (NASDAQ:TSLA) Stock Holdings Lessened by Accurate Wealth Management LLC - MarketBeat | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance",0.110001804,131.00428500714287,12.940476715383967,89.79754443212197,133.85766470977444,45.2510510008056,0.0
27-01-2023,177.8999939,177.8999939,180.6799927,161.1699982,162.4299927,306590600,0.110001804,Neutral,0.0,5,"Is TSLA Stock a Buy or Sell? - ForexLive | NVDA, TSLA and MSTR Forecast – Major Tech Stocks Look for Higher Pricing - FX Empire | A Short on TSLA Stock - ForexLive | Why TSLA Is Climbing Today - Insider Monkey | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire",-0.06318151,135.6357133142857,16.992838891704956,91.75682437184152,139.72997526847118,57.35007754855993,0.5
30-01-2023,166.6600037,166.6600037,179.7700043,166.5,178.0500031,230878800,-0.06318151,Positive,0.6,5,"Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | NVDA, TSLA and MSTR Forecast – Major Tech Stocks Look for Higher Pricing - FX Empire | Is TSLA Stock a Buy or Sell? - ForexLive | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily",0.039361559,138.98499953571428,18.20307038591433,78.53231868147776,143.32064572600837,39.15004461142316,1.0
31-01-2023,173.2200012,173.2200012,174.3000031,162.7799988,164.5700073,196813500,0.039361559,Positive,0.2,5,Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | TSLA’s Revolutionary Leap! How Tesla is Redefining Stock Market Dynamics - La Noticia Digital | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com,0.047280928,142.86857115714287,19.341148446276765,80.95889360761674,147.30722645587392,45.74674243685414,1.0
01-02-2023,181.4100037,181.4100037,183.8099976,169.9299927,173.8899994,213806300,0.047280928,Negative,-0.4,5,Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | Tesla (NASDAQ:TSLA) Stock Price Down 3.2% - Here's What Happened - MarketBeat | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | A Short on TSLA Stock - ForexLive | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com,0.037814897,147.02499990714287,20.97719168638089,81.75270601389144,151.8542634217574,47.224478115002654,0.0
02-02-2023,188.2700043,188.2700043,196.75,182.6100006,187.3300018,217448300,0.037814897,Negative,-0.4,5,"TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire | I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks | Tesla (NASDAQ:TSLA) Stock Price Down 3.2% - Here's What Happened - MarketBeat | Is TSLA Stock a Buy or Sell? - ForexLive | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks",0.009082655,151.64714324285714,22.484179996479806,82.96485518171795,156.7096955388564,52.37132401821931,0.0
03-02-2023,189.9799957,189.9799957,199.0,183.6900024,183.9499969,232662000,0.009082655,Positive,0.2,5,"TSLA’s Revolutionary Leap! How Tesla is Redefining Stock Market Dynamics - La Noticia Digital | Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | NVDA, TSLA and MSTR Forecast – Major Tech Stocks Look for Higher Pricing - FX Empire | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck",0.025160537,156.47428568571428,22.971207011867275,84.23505653230609,161.14573556034222,55.21241288546879,1.0
06-02-2023,194.7599945,194.7599945,198.1699982,189.9199982,193.0099945,186188100,0.025160537,Negative,-0.2,5,Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | Is TSLA Stock a Buy or Sell? - ForexLive | Tesla AI Revolution: How TSLA is Shaping the Future of Stock Market Trading – Market - HPBL | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks,0.010525791,160.99357061428572,23.88343279324394,83.51520273591741,165.6276367522966,48.11771720551036,0.0
07-02-2023,196.8099976,196.8099976,197.5,189.5500031,196.4299927,186010300,0.010525791,Negative,-0.2,5,"Why TSLA Is Climbing Today - Insider Monkey | Is TSLA Stock a Buy or Sell? - ForexLive | NVDA, TSLA and MSTR Forecast – Major Tech Stocks Look for Higher Pricing - FX Empire | Why TSLA Is Climbing Today - Yahoo Finance | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com",0.02276305,165.85285624285714,23.7453861807858,86.29041556910431,169.78528486532375,52.82652541847983,0.0
08-02-2023,201.2899933,201.2899933,203.0,194.3099976,196.1000061,180673600,0.02276305,Positive,0.4,5,"Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Why TSLA Is Climbing Today - Yahoo Finance | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire | NVDA, TSLA and MSTR Forecast – Major Tech Stocks Look for Higher Pricing - FX Empire | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire",0.02995685,171.14714160714286,22.696964409966164,88.36439642782312,173.98591265661392,58.2841834938392,1.0
09-02-2023,207.3200073,207.3200073,214.0,204.7700043,207.7799988,215431400,0.02995685,Positive,0.2,5,"Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks",-0.050308738,176.4257136857143,21.82452898898472,88.33783832275682,178.4304586090654,55.38900471968374,1.0
10-02-2023,196.8899994,196.8899994,206.1999969,192.8899994,202.2299957,204754100,-0.050308738,Neutral,0.0,5,"Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com | Is TSLA Stock a Buy or Sell? - ForexLive | TSLA, MSTR and NVDA Forecast – Major US Stocks React to Jobs Number - FX Empire | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck",-0.011427701,180.22142792857144,20.27012072564821,77.53938734632364,180.89173071452336,36.96695610434782,0.5
13-02-2023,194.6399994,194.6399994,196.3000031,187.6100006,194.4199982,172475500,-0.011427701,Positive,0.4,5,"Tesla (TSLA) Stock Slides on New Probe, Downgrade - Yahoo Finance | TSLA’s Revolutionary Leap! How Tesla is Redefining Stock Market Dynamics - La Noticia Digital | Is TSLA a Steal on Robinhood? What Investors Need to Know! - La Noticia Digital | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance",0.075061656,183.84642792857144,17.640349463158408,75.73790544481227,182.72483320592025,35.26999806214469,1.0
14-02-2023,209.25,209.25,209.8200073,189.4400024,191.9400024,216455700,0.075061656,Positive,0.2,5,"A Short on TSLA Stock - ForexLive | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | Tesla, Inc. (NASDAQ:TSLA) Stock Holdings Lessened by Accurate Wealth Management LLC - MarketBeat | Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks",0.023847099,188.47642845,14.772465341960954,78.76797678246123,186.26152211179755,44.87987992538338,1.0
15-02-2023,214.2400055,214.2400055,214.6600037,206.1100006,211.7599945,181006400,0.023847099,Neutral,0.0,5,"I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks | Rep. Josh Gottheimer Buys Tesla, Inc. (NASDAQ:TSLA) Stock - MarketBeat | AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Tesla, Inc. (NASDAQ:TSLA) Stock Holdings Lessened by Accurate Wealth Management LLC - MarketBeat | NVDA, TSLA and MSTR Forecast – Major Tech Stocks Look for Higher Pricing - FX Empire",-0.056945537,192.3314285357143,13.859292077220736,76.5052561527715,189.99198656355787,33.67442425407109,0.5
16-02-2023,202.0399933,202.0399933,217.6499939,201.8399963,210.7799988,229586500,-0.056945537,Positive,0.4,5,"Tesla, Inc. (NASDAQ:TSLA) Stock Holdings Lessened by Accurate Wealth Management LLC - MarketBeat | Why TSLA Is Climbing Today - Yahoo Finance | A Short on TSLA Stock - ForexLive | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck",0.031033481,194.05571420714287,13.420436105851056,62.52334218233198,191.5983874617501,13.569421151059409,1.0
17-02-2023,208.3099976,208.3099976,208.4400024,197.5,199.9900055,213738500,0.031033481,Positive,0.2,5,"Rep. Josh Gottheimer Buys Tesla, Inc. (NASDAQ:TSLA) Stock - MarketBeat | Is TSLA a Steal on Robinhood? What Investors Need to Know! - La Noticia Digital | Why TSLA Is Climbing Today - Yahoo Finance | AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck",-0.052517894,197.03071377142857,11.33461782353819,72.78195950262752,193.8266021468501,24.9909954250169,1.0
21-02-2023,197.3699951,197.3699951,209.7100067,197.2200012,204.9900055,180018600,-0.052517894,Neutral,0.0,5,"AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Why TSLA Is Climbing Today - Yahoo Finance | Is TSLA Stock a Buy or Sell? - ForexLive | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks",0.017682553,198.7557133357143,9.03694402643281,62.60569163918424,194.29905454060344,13.94180448718297,0.5
22-02-2023,200.8600006,200.8600006,201.9900055,191.7799988,197.9299927,191828500,0.017682553,Neutral,0.0,5,Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks | A Short on TSLA Stock - ForexLive | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com,0.00602413,200.14499882857143,7.53553340960359,60.67624761806977,195.17384734852297,10.721567996969288,0.5
23-02-2023,202.0700073,202.0700073,205.1399994,196.3300018,203.9100037,146360000,0.00602413,Negative,-0.2,5,"Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | Tesla (NASDAQ:TSLA) Stock Price Down 3.2% - Here's What Happened - MarketBeat | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | A Short on TSLA Stock - ForexLive",-0.02568418,201.13071332857143,6.72127923079782,58.07583989635435,196.09333534205325,7.329899975999508,0.0
24-02-2023,196.8800049,196.8800049,197.6699982,192.8000031,196.3300018,142228100,-0.02568418,Neutral,0.0,5,TSLA’s Revolutionary Leap! How Tesla is Redefining Stock Market Dynamics - La Noticia Digital | Tesla (TSLA) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily | Tesla (NASDAQ:TSLA) Stock Price Down 3.2% - Here's What Happened - MarketBeat | Tesla (TSLA) Stock Dips Amid First Sales Decline in Over a Decade - GuruFocus.com,0.054601787,201.62357112857143,6.061302371075726,53.87989462787042,196.1982246164461,3.6319661839006976,0.5
27-02-2023,207.6300049,207.6300049,209.4199982,201.2599945,202.0299988,161028300,0.054601787,Negative,-0.6,5,"Tesla AI Revolution: How TSLA is Shaping the Future of Stock Market Trading – Market - HPBL | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | Is TSLA Stock a Buy or Sell? - ForexLive | Tesla's Drop Against Modestly Lower Nasdaq Comes As Investors Weigh Elon Musk's $40-50 Billion TikTok Deal, Gary Black Says TSLA Share Swap Unlikely Due To This Upcoming Milestone - Benzinga | Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance",-0.00924721,202.54285758571427,5.914450100501487,56.78153767936689,197.72246198758663,6.608138613394746,0.0
28-02-2023,205.7100067,205.7100067,211.2299957,203.75,210.5899963,153144900,-0.00924721,Positive,0.2,5,"Tesla (NASDAQ:TSLA) Stock Price Expected to Rise, Morgan Stanley Analyst Says - MarketBeat | Tesla (TSLA) Stock Slides on New Probe, Downgrade - Yahoo Finance | Tesla Stock (TSLA) Loses Gains amid EV Sales Surge and Musk TikTok Buyout Rumors - TipRanks | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | TSLA, AMZN and GOOGL Forecasts – Major Stocks Look to Move Higher in Premarket - FX Empire",-0.014291976,203.1785725214285,5.726165592265854,54.69607634410895,198.78746794924177,4.522132619547374,1.0
01-03-2023,202.7700043,202.7700043,207.1999969,198.5200043,206.2100067,156852800,-0.014291976,Positive,0.4,5,TSLA’s Revolutionary Leap! How Tesla is Redefining Stock Market Dynamics - La Noticia Digital | A Short on TSLA Stock - ForexLive | I Still Can’t Get My Head Around Tesla Stock’s (TSLA) Valuation - TipRanks | Why TSLA Is Climbing Today - Yahoo Finance | Tesla Record Deliveries Expected. This Is Why It Probably Doesn't Matter For TSLA. - Investor's Business Daily,-0.058539282,203.2842875928572,5.702228836287218,50.79382643878992,199.3184727960096,0.7352630777796438,1.0
02-03-2023,190.8999939,190.8999939,193.75,186.0099945,186.7400055,181500700,-0.058539282,Neutral,0.0,5,"Tesla (TSLA) Stock Surges on Strong Model Y Demand in China and Morgan Stanley's Bullish Outlook - MoneyCheck | Why Tesla (TSLA) Stock Is Down Today - Yahoo Finance | Tesla (TSLA) Stock: Morgan Stanley Projects $800 Bull Case Based on Robotaxi Future - MoneyCheck | AAPL, RIVN, UNH, BMRA, TSLA: Top 5 Trending Stocks Today - Apple (NASDAQ:AAPL), Biomerica (NASDAQ:BMRA) - Benzinga | Rep. Josh Gottheimer Buys Tesla, Inc. (NASDAQ:TSLA) Stock - MarketBeat",0.036092193,202.1114294928572,6.448170456780335,41.71209181982051,198.19600894320823,-7.920129665170037,0.5
